CropID,SciName,Info
1968,Solanum quitoense,"BRIEF DESCRIPTION  A slightly woody herb or semi-shrub reaching a height of 1-3 m, with large velvety purple tinged leaves, fruits larger than an egg, in clusters, covered with a wiry pubescence that rubs off, orange exterior but green flesh, and highly aromatic. USES  The fruit is made into preserves, pies, and the juice is mixed with water or milk to make a drink rich in proteins and mineral salts. GROWING PERIOD  Short-lived perennial. Bear after 180-365 days, fruits are harvested by hand when mature. Economical life often only 2-4 years, due to root-knot nematodes. COMMON NAMES  Naranjilla, Naranrilla, Lulu, Lulo, Morelle de Quito, Orange de Quito, Ecuador's naranjilla, Quito orange, Cocona, Lullo, Lullo de Castilla, Naranjilla de Quito, Tomate chilena, Torinja, Puscolulu, Naranjita, Toronja, Lulo-frucht, Terong kuning. FURTHER INF  Scientific synonyms: S. hirsutissimum, S. angulatum. Naranjilla is native of midelelevations in the Andes of Colombia and Ecuador. It is widely cultivated in humid upland areas of Ecuador, Colombia and Peru at elevations between 1000-2500 m. In New Zealand and California it is grown at sea level. It is very sensitive to nematodes. Yields of fruit are about 1-3 t/ha with fruits averaging 40-70 g each."
9868,Solanum oleraceum,SOURCES
1966,Solanum nigrum,BRIEF DESCRIPTION  A herbaceous plant reaching a height of 
2528,Solanum muricatum,BRIEF DESCRIPTION  A herbaceous plant 50-100 cm in height 
1965,Solanum melongena,"BRIEF DESCRIPTION  A herbaceous, upright, very slightly woody plant reaching up to 1.5 m in height with large leaves, foliage often spiny, and fruits of varying shape and color with white or cream pulp containing small seeds. USES  The fruit is eaten boiled, fried, or stuffed, while unripe fruits are used in curries or pickled. Young fruits are also eaten raw. It has several medicinal properties. The fruit is a source of calcium, phosphorus, iron, and vitamin B. The plant can also be grown as an ornamental. GROWING PERIOD  Annual or short-lived perennial. First harvest may be taken after 60-120 days, and the harvest-periode may continue up to 240 days, most cultivars continue fruit production into a second year. COMMON NAMES  Eggplant, Brinjal, Melongene, Aubergine, Garden egg, Bringelle, Berengena, Berenjera, Eierfrucht, Eierplant, Begun, Begen, Bataun, Baingan, Terong, Kayan, Makeu-a kaou, Ai kwa, Berenjena, Quinea squash, Mad apple, Melanzana, Encung, Tiung, Tarong, Bringhinas, Trab veeng, Trab put lonhoong, Khua poom, Khua hleez, Khua ham maaz, Makhua-yao, Makhua-cha, Makhua-khao. FURTHER INF  Scientific synonym: S. esculentum, S. coagulans, S. pressum, S. undatum. In the tropics, eggplant can be grown at altitudes up to 1200 m, the yield may, however, be reduced at elevations above 800 m. It prefer medium relative humidity. Optimum day temperatures range between 25-35°C, night temperatues between 20-27°C. Yields vary from 8-14 fruits per plant, equivalent to 20-50 t/ha. The species is probably native to southern and eastern Asia. Now it is spread throughout the tropics, subtropics and the warm temperate regions."
9878,Solanum macrocarpon,"BRIEF DESCRIPTION  A glabrous, erect or climbing, unarmed, herbaceous plant reaching up to 1.5 m tall with blackish violet stem, woody at the base. Leaves oblong-lanceolate, 10-30 x 4-15 cm and fruits depressed globose, 5-6 cm x 7-8 cm, orange-yellow. USES  Used as a fruit and leaf vegetable. The young mature fruits are usually cooked and used in curry and soup. The leaves can be eaten raw, cooked or steamed. GROWING PERIOD  Perennial, first selectively harvest of leaves may be taken after 40-50 days and ripe fruit may be harvested after 80-100 days. COMMON NAMES  African eggplant, Native eggplant, Local garden egg, Gboma eggplant, Aubergine gboma, Terong engkol, Terong kelapa, Trong gayung, Terong santan, Terong rapoh, Osun. FURTHER INF  Scientific synonym: S. dasyphyllum. African eggplant originates from the wetter parts of tropical and subtropical Africa where wild and cultivated forms occur. In Indonesia and Malaysia it is cultivated at elevations between sea level and 600 m."
9863,Solanum hyporhodium,BRIEF DESCRIPTION
9856,Solanum ferox,"BRIEF DESCRIPTION  A herb or small shrub, up to 1-2 m tall, densely stellately pubescent, armed with straight sharp prickles or unarmed. Leaves broadly ovate, 5-40 x 3-40 cm, fruits globose, 1.5-3 cm in diameter, yellow and densely pubescent. USES  The mature, accidic fruits are used as a sour relish in curries, raw or cooked with rice. Seeds and roots have medicinal properties. GROWING PERIOD  Perennial. The plants usually remain productive for about one year. COMMON NAMES  Tarong pasai, Sour-relish brinjal, Ram-begun, Terong asam, Cung bulu, Terong perat, Terong iban, Terong dayak, Su, Su-lamas, Kova-sakau, Tabanburo, Bal-balusangi, Tagatum, Sinkade, Tarabi, Khua Khon, Khua puux, Ma-uk, Mapu, Yangkhuidi. FURTHER INF  Tarong pasai occurs wild and cultivated in South-East Asia. It occurs wild in forest openings, on disturbed sites and in secondary thickets, often in shady sites, up to 1500 m in elevation. Yields are about 15 fruits per plant. (pH estimated by the compiler)."
1961,Solanum americanum,"Habitat: Fields, borders and waste places."
9825,Solanum aethiopicum, It is frost tender. Reported temperature range for growth is 10-40°C with the optimum between 20-30°C.
9864,Solanum incanum,"BRIEF DESCRIPTION  A herb or shrub. Growing 0.9-1.2 m high as a herb and 1-3 m as a shrub. Stem and branchlets have stout prickles. The leaves are simple, ovate-elliptic, 2.5-12 cm long and 2.5-8 cm wide. The flowers are corolla purple-violet or white and the berries yellowish and 2-4 cm in diameter. USES  The immature fruit is cooked as a vegetable and it also has medicinal properties. The seeds of variety paniya contain 3.8-4.8% of a glyco-alkaloid used in the synthesis of cortisone. GROWING PERIOD  Biennial or perennial. Can be harvested first time after 90-120 days, and will continue to bear for about a year. COMMON NAMES  Sodom apple, Local garden egg, Bitter apple, Bitter tomato, Jakatoo, Ma-kobo, Egbe, Igbo, Ikam, Gautan-kuuraa, Aaata, Kulufiitaa, Intobo, Umucucu, Angara-muo, Ndula, Bwantula, Bwanhula, Mtula, Ntufululu, Mnyanya-nvitu, Ntula, Nangali, Mdangu, Matulu, Indulele, Mtobotobo, Mtobolo, Ntunguja, Mnduele, Mdulamu, Mtulantu, Mudulukwa, Mtungujamito, Ikan. FURTHER INF  Scientific synonyms: S. sanctum, S. esculentum, S. subexarmatum, S. delagoense, S. beniense. Sodom apple is native of tropical India and Africa and is common in the grassy highlands of Kenya. In Africa, it can be found at elevations between sea level and 2200 m or more. Yields are about 4 kg/plant per year. It is unpalatable to cattle and often considered a weed."
9802,Sloanea woollsii,"BRIEF DESCRIPTION  A very tall rainforest tree reaching a height of 55 m and a trunk diameter of 250 cm. The stem is prominently buttressed at the base with the buttresses somtimes reaching as tall as 4 m. The crown is usually spreading and open. Heartwood light yellow to yellow-brown with uniform texture. USES  The wood is fairly easy to work and is used for plywood, joinery, furniture and turnery. GROWING PERIOD  Perennial. COMMON NAMES  Yellow carabeen, Carabeen. FURTHER INF  In Australia, the latitudinal range of the tree is 26-32°S and it occur at elevations between 30-1000 m."
9787,Sinapis alba,"BRIEF DESCRIPTION  A tall herb reaching a height of 30-100 cm. The root is a thin taproot, sparsely branching, the stem is cylindrical, and the leaves are deeply lobed pinnate, and petioled. The flowers are yellow and the fruit is a hairy siliquae, 2-8 cm long, with 3-7 seeds. USES  It can be grown for grazing or green manure. It can be grown in boxes and be cut 6 days from sowing for salad. The seeds are used as spice and yields 30% mustard oil. The oil is used as food, lubricant and illumination, and it also has medicinal properties. The plant is a good honey producer, yielding up to 40 kg/ha. GROWING PERIOD  Annual. COMMON NAMES  White mustard, English mustard. FURTHER INF  Scientific synonyms: Brassica alba, B. hirta. White mustard is native of the Mediterranean region and western Asia. It is not commonly grown in the tropics. A dry season after the emergence of fruits will hamper the development of seeds, thus causing severe loss of yield. The expected yield is 0.5-1.2 t/ha. Mustard should not be sown in the same field within two years."
9786,Simmondsia chinensis,"DESCRIPTION: An evergreen bushy shrub or small tree reaching as high as 3-4.5 m on well-watered sites. USES:  Jojoba produces oil and wax from its fruit capsules and brown nuts. The oil is used in cosmetics, drugs, plastics, waxes, and leather. The wax is used as a lubricant in linoleum, detergents, pharmaceutical products, polishes, and carbon paper. The flibert-flavored nuts are cured and eaten from the shell. The seed meal is a source of concentrated vegetable proteins. The plant also make attractive clipped hedges and slope covers. KILLING T.:  Seedlings may tolerate -5°C, and older plants -9°C. GROWING PERIOD: Perennial. It begins to bear after 3-5 years and thereafter fruit annually. The plant come into full bearing in 7-8 or 10-12 years, and bears for 100-200 years. Fruits mature 90-180 days after fertilization. COMMON NAMES: Jojoba, Goat-nut, Jojowi, Bucknut, Coffee nut, Pig nut, Lemon leaf. FURTHER INF.:  Scientific synonyms: S. californica, S. pabulosa. Jojoba thrives best in areas of low humidity and it is drought hardy. Wind affects the shape and habit of growth and it often only reach a height of 0.6-0.9 m because of the harshness of its environment. Jojoba can be grown from sea level or from 300 to 1500 m in elevation. The origin of jojoba is obscure but the present wild distribution is limited to northern Mexico and southwestern United States between 23 and 35°N. A temperature drop to around 15°C for a period of about 2 months is necessary to break the dormancy of the flower buds. Seed yields can vary between 0.5-15 kg per tree. Mentioned as a useful agroforestry species. Average yield obtained from planted stands of jojoba is 2.25 t/ha, or about 1.5 kg/plant annually."
9785,Simarouba glauca,"DESCRIPTION: The mature (evergreen) tree attains a height of 25-27 m and a stem diameter of 40-50 cm, often with a clear, cylindrical bole to 9 m. The crown is narrow, with a width averaging 4-6 m, and a crown width-to-dbh ratio of 22:25. It develops a shallow root system often suitable to mountain soils. Leaves dark green above; oblong, and often notched or smooth at the apex. The specific name glauca means covered with a bloom, which refers to the bluish-green foliage; it is derived from the Greek work glaukos (bluish). USES: Seeds contain 60-75% edible oil that can be extracted by conventional methods. Each well-grown tree yields 15 to 30 Kg nutlets equivalent to 2.5-5 kg oil and about the same quantity of oilcake. This amounts to 1000-2000 kg oil/ha/year and about the same quantity of oilcake. The oil is largely used in the preparation of bakery products in Central America. In India too it can be used in the manufacture of vanaspati, vegetable oil and/or margarine. The oil is free from bad cholesterol. It can be also used for industrial purposes in the manufacture of bio-fuels, soaps, detergents, lubricants, varnishes, cosmetics, pharmaceuticals etc. The oilcake being rich in nitrogen (8%), phosphorus (1.1%) and potash (1.2%), is good organic manure. The shells can be used in the manufacture of particleboard, activated charcoal or as fuel. The fruit pulp, rich in sugars (about 11%) can be used in the preparation of beverages. The pulp and leaf litter can be economically used in the manufacture of vermicompost (about 8 tons/ha/year). The wood is generally insect resistant and is used in the preparation of furniture, toys, as pulp (in paper making) and as fuel. The flowers are a source of honey. The residual cake left after processing the crude fat from the seed contains a toxin. All parts of the tree are used for medicinal purposes. The bark is taken as a decoction or tea for diarrhoea and fever. Leaves are used for rheumatism or are applied in the form of a lotion for body pain, bruises or skin itch. This eco-friendly tree with a well-developed root system and with evergreen dense canopy efficiently checks soil erosion, supports soil microbial life, and improves groundwater availability. GROWING PERIOD: Perennial. COMMON NAMES: Creole: bwa blan, bwa fwenn, doliv, fwenn, English: bitter ash, bitter damson, princess tree, simarouba, French: bois amer, bois blanc, bois Frêne, bois négresse, quinquina d?Europe, Spanish: acajou blanc, daguilla, daguillo, gavilan, juan primero, laguilla olivio, palo amargo. Trade name: simaruba. FURTHER INF.: It is shade tolerant and occurs as an under-storey tree, particularly under the canopy of large fruit trees where birds perch and deposit the seeds. It is found as an associated species of the subtropical moist forest, sharing a position with other common trees of the home and humid perennial gardens, such as mango ("
9751,Shorea tumbuggaia,SOURCES
9750,Shorea talura,SOURCES
9747,Shorea robusta,BRIEF DESCRIPTION
355152,Shorea javanica,"DESCRIPTION: It is a tree of up to 40 m tall. The bole is straight, branchless for up to 20-30 m and with a diameter of up to 150 cm, buttresses prominent. Bark surface with irregular section fissures, grey or light brown. Leaves elliptical-oblong to ovate, thin, leathery, 6.5-15 x 4-8 cm. USE: The bark yields an usually clear, pale yellow damar (resin). The resin is used principally in paints, varnishes and linoleum industries; it is also used in cosmetics, as a food additive and for medication. The timber is lightweight used for a wide variety of purposes, such as door and window frames, posts, beams, joists, rafters, planking, light flooring, ceiling, furniture, etc. Also used for pulp in the manufacture of paper and as firewood. Useful tree component in an agroforestry system for resin production. Other useful trees, such as clove, are simultaneously planted with damar trees so that although the latter largely dominate, the resulting stand is multilayered, comprising different useful plants such as fruits, vegetables and medicinal plants. Roots are well fortified by typical mycorrhizal association, which enables them to absorb and accumulate nitrogen, phosphorus, potassium and calcium more rapidly and for longer periods than non-mycorrhizal roots. GROWING PERIOD: Perennial. COMMON NAMES: Manggasinoro. FURTHER INF: It is confined to tropical climates and occurs in primary and secondary forest on dry or periodically inundated places on flat land or on slopes up to 500 m in altitude. Naturally found in some forests of Sumatra which has no dry season, and in central Java. The natural vegetation of the area is typical primary and secondary lowland rainforests. Soils vary from quite deep loamy alkaline soils to sticky acid clays. Grows best on deep loamy soils."
9744,Shorea assamica,"BRIEF DESCRIPTION  A tall deciduous tree reaching up to 55 m in height with a bole up to 150 cm in diameter prominent buttresses. Leaves ovate, elliptical or rarely obovate. USES  The timber is used for light constructions, it should not be used untreated in contact with the soil. It is easily sawn and used for plywood and veneer, as door and window frames, and for posts, beams, joists, rafters, planking, light flooring, ceiling, furniture, boat building etc. It can also be used for paper pulp. GROWING PERIOD  Perennial. In India new leaves appear between June and August, the tree flowers from August to October and the fruits ripen from January to March, leaves are shed in March. COMMON NAMES  Makai, Mekahi, Mekoi, Mekai, Damar mesegar, Pini boti pien, Damar larieh, Sogar baringin nabotar, Lemsa kulat, Meranti pipit, Danlig, Manggasinoro, Siyau, Saya-khao. FURTHER INF  Scientific synonym: S. philippinensis, S. koordersii, S. globifera. Makai can be found at altitudes between 150-1000 m. It can be found in flat land as well as undulating and hilly ground. The tree can reach a height of up to 50 m. It will tolerate shade in the early stages, but will not withstand fire."
1948,Setaria sphacelata var. splendida,"DESCRIPTION: Erect tussock grass growing to more than 3 m tall, with short rhizomes. Leaves grey-green, soft, 30-80 cm long and up to about 2 cm wide. Tightly contracted false spike (panicle ), 15-30 (rarely -50) cm long and about 8 mm wide. USE: Permanent pasture, hay, silage, cut and carry, soil conservation , hedgerow. GROWING PERIOD: Perennial. COMMON NAMES: Broadleaf setaria. FURTHER INF: Native of eastern Africa, now found in southeast Asia, India, Australia and other parts of the tropics. Largely in grasslands on swamp margins and flood plains. Rare in the wild but often cultivated. Found in areas with annual rainfall of more than 1000 mm. Mostly cultivated in areas with rainfall above 1500 mm/year. Can survive long dry season but best with short or no dry season. Leaf reddening often associated with moisture stress. Very tolerant of flooding. Will grow in most soils provided moisture is readily available. Can survive at low fertility but responds well fertilizer applications in infertile soils. Annual yields of 4 to about 24 t/ha DM, depending on fertility and moisture."
1947,Setaria sphacelata  var. sericea,"DESCRIPTION: Tussock grass to 2 m tall, with short rhizomes. Leaves bluish grey-green, leaf blades soft, glabrous, to 50 cm long and up to about 1 cm wide. Panicle producing a false spike , 7-25 cm long and about 8 mm wide. USE: Permanent pasture for grazing or cut and carry. Forms stable groundcover for soil conservation. Makes good silage. Finer types suitable for hay. GROWING PERIOD: Perennial. COMMON NAMES: Golden bristle grass. FURTHER INF: Native to Africa south of Sahara and commonly planted in Africa, Asia, and Australia, becoming naturalised beyond the planted areas. Found on a wide range of habitats from wet areas (e.g. riparian land, swamp margins) to rocky hillsides at elevations between 600-3300 m. Occurs in areas with annual rainfall above 650 mm and planted where rainfall exceeds 1000 mm. Grows best at about 18-22°C. Moderate shade tolerance, producing to 60-70% of full light yield at 50% light. Usually found on soils ranging from sand to clay loam and light clay with a pH between 5.5-6.5, but will grow on heavy clay and with a wider pH range. Survives low fertility conditions but responds to improved fertility. DM yields of 10-26 t/ha/year have been recorded."
9737,Setaria sphacelata cv. Narok,"BRIEF DESCRIPTION  A tufted grass growing 0.5-1.8 m high with lower culm nodes compressed. Basal leaf-sheaths often nearly flabellate in arrangement. Leaves broad, soft and hairless relatively green in colour. USES  Very palatable and nutritious when young but less so when approaching maturity. It withstands heavy grazing and can be used for hay and silage. GROWING PERIOD  Perennial grass, growing from early spring to autumn. COMMON NAMES  Golden timothy, Setaria, Golden bristle grass. FURTHER INF  Scientific synonyms: S. anceps, Panicum sphacelatum. Golden timothy is native of Africa and 'Narok' originated in Kenya. In Kenya it can be grown at elevations up to 3300 m. It is common in grassland, woodland and swampy places, usually on medium-textured, fertile soils. In subtropical areas it can be grown from sea-level. Some cultivars have a content of anhydrous oxalic acid that can be high enough to be poisonous to cattle. Once established it will survive occasional fire quite well. Dry matter yields may be up to 23-28 t/ha."
9736,Setaria sphacelata cv. Nandi,"BRIEF DESCRIPTION  A tufted grass growing 0.5-1.8 m high with lower culm nodes compressed. Basal leaf-sheaths often nearly flabellate in arrangement. USES  Very palatable when young. It withstands heavy grazing, make a good quality hay and can also be used for silage. KILLING TEMP  Top growth may be killed by frost but the roots usually survive. GROWING PERIOD  Perennial grass, growing from early spring to autumn. COMMON NAMES  Golden timothy, Setaria, Golden bristle grass. FURTHER INF  Scientific synonyms: S. anceps, Panicum sphacelatum. Golden timothy is native of Africa and 'Nandi' originated in the highland Nandi district in Kenya. In Kenya it is most common at elevations between 1500-2400 m. In subtropical areas it can be grown from sea-level. It is common in grassland, woodland and swampy places, usually on medium-textured, fertile soils. Some cultivars have a content of anhydrous oxalic acid that can be high enough to be poisonous to cattle. It tolerates waterlogging and once established it will survive occasional fire quite well. Dry matter yields may be up to 23-28 t/ha."
9735,Setaria sphacelata cv. Kazungula,"BRIEF DESCRIPTION  A tufted grass growing 0.5-2 m high with lower culm nodes compressed. Basal leaf-sheaths often nearly flabellate in arrangement. USES  Very palatable when young but less so when approaching maturity. It withstands heavy grazing and is widely used for silage in southern Africa. At the flowering period it is rather coarse for good hay quality. It provides good erosion control when sown in contour strips. GROWING PERIOD  Perennial grass, growing from early spring to autumn. COMMON NAMES  Golden timothy, Setaria, Golden bristle grass, Napierzinho. FURTHER INF  Scientific synonym: S. anceps, Panicum sphacelatum. Golden timothy is native of Africa and 'Kazungula' originated in Zambia. It is well adapted to the lowland wet tropics and is common in grassland, woodland, and swampy places. It has considerable tolerance to waterlogging and is suitable for areas frequently inundated with flood water, and for areas under irrigation. Once established it will survive occasional fire quite well. Some cultivars have a content of anhydrous oxalic acid that can be high enough to be poisonous to cattle. Dry matter yields may be up to 23-28 t/ha."
9732,Setaria italica,"BRIEF DESCRIPTION  An erect grass and cereal crop reaching a height of 90-150 cm. USES  The grain can be cooked and eaten as rice or ground for porridge or pudding. It is used for birdseed and it can be grown as fodder. GROWING PERIOD  Fast-growing summer annual, mature in 60-70 days or 90-120 days depending on conditions and variety. COMMON NAMES  Italian millet, Dwarf setaria, Giant setaria, Hungarian millet, Liberty millet, Foxtail millet, Red rala, German millet, Siberian millet. FURTHER INF  Scientific synonyms: Panicum italicum, P. viride var italica, Chaetochloa italica. Italian millet is probably native of China. The latitudinal range of the grass is 30°N-S. It can be grown at altitude between sea level and 2000 m. Yields of fresh herbage between 15-20 t/ha have been reported."
11652,Setaria incrassata,"DESCRIPTION: A shortly rhizomatous, tufted grass with ascending culms 30-200 cm high. Leaf blades flat or convolute, linear, 10-60 cm long and 3-15 m wide, tapering to a long fine point. Inflorescence a dense, continuous false spike 3-30 cm long, 8 mm wide. USE: Sown as a medium to long-term pasture , and for erosion control on black earths. Speed and reliability of establishment make it ideal for short-term leys. GROWING PERIOD: Perennial. COMMON NAMES: Purple pigeon grass. FURTHER INF: It is native of southern and northern Central Africa. It occurs naturally from 34ºS-5ºN, and from near sea level to 2400 m. in a wide range of habitats, primarily on black clays plains, but also on stony hillsides, in grassland, along stream banks, and in swamp and forest margins. It can be found in areas with an annual rainfall between 500-1300 and average annual temperatures from 16°C upwards. Mostly found on black clay soils, but also on clay loams, sandy loams and sands with a pH between 6.2-8.2. Soils are mostly well drained, but sometimes with impeded drainage. In cultivation, established stands decline as fertility falls."
9722,Sesbania sesban,"BRIEF DESCRIPTION  A small tree or an erect, stout shrub reaching up to 6-8 m. Flowers are uniformly yellow, about 1.5 cm long and pods are somewhat flattened, slightly twisted and 20-25 cm long. USES  The wood is soft and used as fuel and charcoal, arrows, pipes, toys, roofing and can be plaited into mats. The leaves are used as human food, fed to livestock and used as green manure. Fresh seeds are poisonous to humans but are eaten after soaking for 3 days and cooking. Cordage fiber is obtained from the bark and flowers are used as food. The tree is used for shade, support, windbreak, soil improvement and in contour hedges. KILLING T  It can withstand cool temperatures, but not frost. GROWING PERIOD  Perennial but short-lived. Living up to 10 years, growing 120-365 days per year. Can reach a height of 1.5-2 m in 70-100 days after sowing and up to 5 m in a year. COMMON NAMES  Egyptian rattle pod, Sesban, Jayanti, janti, Puri, Katuray, Katodai, Yay-tha-kyee, Yethugyi, Snao kook, Sapao lom, Sami, Saphaolom, Dien-dien, Suriminta, Soriminta. FURTHER INF  Scientific synonyms: S. aegyptiaca, S. punctata, Aeschynomene sesban. There are following subsp: sesban var. sesban, sesban var. bicolor, sesban var. nubica and sesban var. zambesiaca. The plant can be grown in the tropics at altitude between 100-2300 m, in Pakistan between 300-500 m. It cannot withstand waterlogging immediately after germination or in the early stages of seedling development. Optimum yield of firewood is 75 t/ha, (10% moisture), the wood weighs 432 kg/m3. The tree needs protection against animal browsing. It is a good nitrogen fixer and is is mentioned as a possible agroforestry species."
43996,Sesbania rostrata,"DESCRIPTION: Herbaceous legume reaching 1-3 m in height, erect, leafy. USE: It has high nitrogen fixing ability making it particularly useful for crop rotations with rice, as a green manure or for making a rich compost. A good crop, with 500000 plants/ha, produces 4-5 t DM in 55-60 days. i.e. 160-200 kg of pure nitrogen equivalent. This is a nitrogen fixation power still higher than in soya bean. GROWING PERIOD: Annual or perennial under favourable conditions. Growing during the rainy season. COMMON NAMES: Rostrate sesbania. FURTHER INF: It occurs from sea level to 1500 m altitude. Mostly found in wet and muddy places on flood plains, in seasonal swamps and around the margins of more permanent swamps into quite dry country. On deep clayey alluvial soils, periodically flooded or water-logged."
9719,Sesbania pachycarpa,SOURCES
9717,Sesbania macrantha var. macrantha,BRIEF DESCRIPTION
9716,Sesbania macrantha var. levis,SOURCES (S. macrantha Welwitsch ex Phil. & Hutch. var. levis)
1938,Sesbania grandiflora,"DESCRIPTION  A small deciduous or evergreen tree reaching up to 10-15 m in height, with a straight trunk to 25-30 cm in diameter. The form is usually good and the trunk cylindrical. The crown is thin and spreading with large white or red flowers. USE  It provides forage, firewood, pulp and paper, food, and green manure. It combines well with agroforestry. It is used as an ornamental, and planted as living fences, and for reforestation of eroded hill regions. A gum exuding from cuts in the bark serves as gum arabic substitute. The bark yield tannin and fiber. Young leaves, tender pods, and large fleshy flowers are used as raw or cooked vegetables. Extracts of leaves, flowers, and bark have medicinal properties. KILLING T  It is killed by frost and cannot tolerate cool temperatures over an extended period. GROWING PERIOD  Fast-growing perennial, live up to 20 years. The tree has a very rapid early growth, reaching heights of up to 2 m in 100 days, 4-5 m in one year and about 8 m in 3 years. It is able to produce ripe pods 270 days after planting. It withstands 6-7 months of dry season. COMMON NAMES  Agati, Agati sesbania, W"
9715,Sesbania formosa,"BRIEF DESCRIPTION  A small to medium-sized tree, usually 8-12 m tall but may reach up to 20 m, with a few, more or less upright branches. USES  The wood can be used as low grade fuel and pulp. The tree can be utilized as fodder, green manure, shade, shelter, as a living fence, and for erosion control and reforestation of eroded hills. Young leaves, green pods and large fleshy pods are edible. GROWING PERIOD  Very fast-growing perennial. COMMON NAMES"
9714,Sesbania exaltata,"DESCRIPTION: It is a robust semiwoody heeb with smooth stems growing to 4 m tall and with few or no branches The leaves are alternately arranged and are once even-pinnately compound. The leaves may be as long as 30 cm. Each leaf may have from 20-70 leaflets. The corolla is 1.5-2.0 cm long. The petals are yellow and are often streaked or spotted with purple. The fruit is a dry, smooth, linear pod from 10-20 cm long and 3-4 mm broad. Each pod contains from 30-40 seeds. GROWING PERIOD: Perennial or annual at high altitudes and latitudes. Living up to 20 years and maturing seed in about 105 days. USE : It can be used as a cover crop. COMMON NAMES: Colorado river hemp, Hemp, Peatree, aka Coffeebean, Indigoweed. FURTHER INF: Scientific synonyms: S. macrocarpa, Sesban exaltata, S. sonorae, Darwinia exaltata. It occurs along ditches, roadsides, fields, disturbed sites, river banks and lake shores throughout Florida westward to southern California and northward to New York. It is also found in Mexico and Central America. It can be found at altitudes between sea level and 1000 m."
9713,Sesbania cannabia,BRIEF DESCRIPTION
9712,Sesbania bispinosa,"BRIEF DESCRIPTION  A soft-wooded, prickly, subshrub growing up to 2 m tall. On open sites it is branched and spreading, while in crowded stands it is tall and straight. USES  It is grown for fiber, fodder, fuel, and green manure. Stems provide a strong, lasting fiber used for fishnet cordage and salicloth. Leaves can be used as forage and poultry feed. The seeds are edible and used as a food source in times of famine. The plant can also be used for paper production. It is mentioned as a possible agroforestry species. GROWING PERIOD  Fast-growing annual, growing 60-100 days for fodder, 150-170 days for mature seeds, and about 180 for fuel. In the tropics two harvests may be obtained per year. In India the seeds are sown in June-July, and the crop is ready to cut in September-October. COMMON NAMES  Danicha, Prickly sesban, Canicha, Jantar, Dunchi fiber. FURTHER INF  Scientific synonyms: S. aculeata, S. cannabina, Coronilla cannabina. Danicha can be found at elevations between sea level and 1200 m. The plant grows fast, seeds freely, and reportedly can become a noxious weed in rice paddies and in maize. The species is probably indigenous to the Indian subcontinent. The plant is nitrogen fixing. Seed yields may be 600-1000 kg/ha, f"
1937,Sesamum indicum,"BRIEF DESCRIPTION  A variable, erect, herbaceous, indeterminate plant reching 1-3 m in height. It has hairy leaves and tubular flowers, white or pink with purplish-red spots. The capsules are erect, 5 cm long and awl-shaped and the seeds are about 3-4 mm long, 2 mm broad and 1 mm thick. USES  The seeds are edible, they can be fried and eaten in soups, mixed with sugar as a sweet, or used in or on bread, cakes and pastry. The seeds are extracted for an oil used in margarines, soaps, paints, salad dressings, cooking oils, as an aromatic lamp oil, as a carrier for pharmaceuticals and perfume, and as a synergist for pyrethin insecticide sprays. The expressed seed cakes can be fed to livestock and are sometimes also used for human consumption. Young leaves are used as a soup vegetable. Various parts of the plant have medicinal porperties. The stems are burnt as fuel. Mentioned as a useful agroforestry species. GROWING PERIOD  Annual, maturing in 40-180 days. Most cultivars mature in 80-100 days, while some require 100-180 days. COMMON NAMES  Sesame seed, Sesamo, Sesam, Sesame, Sesamier, Simsim, Benniseed, Benue oil seed, Bebefin, Bene, Ridi, Beme, Poeuloel, Molekelele, Ufuta, Yanmoti, Gingelly, Til. FURTHER INF  Scientific synonym: S. orientale, S. alatum, S capense, S. sabulosum. Sesame's main distribution is between 25°S and 25°N, but it can be found up to 40°N and 35°S. In East Africa, sesame is normally grown at elevations between sea level and 1500 m, but it can be found up to 1800 m and in the Himalays up to 2000 m. The species is probably indigenous to Ethiopia. Sesame is susceptible to wind damage after the main stem has elongated and high relative humidity or heavy rains may increase the incidense of fungal diseases. The average yield of sesame seed in the world is about 350 kg/ha but yields can be up to 3.0 t/ha."
9702,Serenoa repens,"DESCRIPTION: It is a small, evergreen fan palm whose stem usually remains below ground or runs just along the surface. In some cases, it develops an erect or arching trunk that may lift the whorl of leaves 60-240 cm above ground. The palmate leaves are 60-90 cm across and green or bluish green. The cluster of leaves gets about 120-180 cm high with a similar spread. In the wild, saw palmetto often grows in clumps 20 or more feet in diameter. GROWING PERIOD: Perennial. USE: It is a beautiful little palm and richly deserves a place in the ornamental landscape. The silver form is especially attractive. Plant saw palmettos in front of clumps of larger palms, or even underneath large palms. They look good massed in clumps in mixed borders, or as framing hedges. Use as accents to trees or in foundation plantings. COMMON NAMES: Saw palmetto. FURTHER INF: It can be found in south-eastern United States. It occurs naturally on the coastal plain from South Carolina to south-eastern Louisiana. It grows in a wide range of habitats from seaside sand dunes and dry scrub to moist forests, pine flatwoods and even wetlands. It can be the dominant ground cover in certain south-eastern pine forests."
